"","A7_tophat","B7_tophat","C7_tophat","D7_tophat","E7_tophat","G7_tophat","H7_tophat","A8_tophat","B8_tophat","C8_tophat","D8_tophat","E8_tophat","F8_tophat","G8_tophat","H8_tophat","A9_tophat","B9_tophat","C9_tophat","D9_tophat","E9_tophat","F9_tophat","G9_tophat","H9_tophat","A10_tophat","B10_tophat","C10_tophat","D10_tophat","E10_tophat","F10_tophat","G10_tophat","H10_tophat","A11_tophat","B11_tophat","C11_tophat","D11_tophat","E11_tophat","F11_tophat","H11_tophat","A12_tophat","B12_tophat","C12_tophat","D12_tophat","E12_tophat","F12_tophat","G12_tophat","H12_tophat","B1_tophat","C1_tophat","D1_tophat","F1_tophat","A2_tophat","C2_tophat","D2_tophat","E2_tophat","F2_tophat","G2_tophat","H2_tophat","C3_tophat","E3_tophat","F3_tophat","G3_tophat","H3_tophat","B4_tophat","D4_tophat","F4_tophat","C5_tophat","D5_tophat","E5_tophat","F5_tophat","G5_tophat","A6_tophat","B6_tophat","D6_tophat","G6_tophat","A1S1","A2S9","A3S17","A4S25","A5S33","A6S41","B1S2","B2S10","B3S18","B4S26","B5S34","B6S42","C1S3","C2S11","C3S19","C4S27","C5S35","C6S43","D1S4","D2S12","D3S20","D4S28","D5S36","D6S44","E1S5","E2S13","E3S21","E4S29","E5S37","E6S45","F1S6","F2S14","F3S22","F4S30","F5S38","F6S46","G1S7","G2S15","G3S23","G4S31","G5S39","G6S47","H1S8","H2S16","H3S24","H4S32","H5S40","H6S48","A7S49","A8S57","A10S73","A11S81","A12S89","B7S50","B8S58","B9S66","B10S74","B11S82","B12S90","C8S59","C9S67","C10S75","C11S83","C12S91","D7S52","D8S60","D10S76","D11S84","D12S92","E7S53","E9S69","E11S85","E12S93","F7S54","F8S62","F9S70","F10S78","F11S86","F12S94","G7S55","G9S71","G10S79","G11S87","G12S95","H7S56","H8S64","H9S72","H11S88"
"AACS",0.735252716323481,0,4.65525222037935,0,0,0,0.767442163918887,0,0,0,0,6.19482703006532,0,0,0,6.0760180798789,1.11055020123846,0,0,0,10.3895978956226,0.410117856586565,0.19979428519743,0,0.268793218311836,0,1.98241894926713,8.04590895908951,17.1484871008293,3.03451087862667,3.49616064283891,2.52094602492764,0,4.46476836513331,0.732956921742531,0.236523489164029,2.02391799633705,0.162065121159325,5.70812999147405,0.958285882036054,0,0.773412849688978,2.27704301099712,0.901818691351937,0.709275192962166,0.509388938844424,5.53572602180493,0,0,8.61934312307932,0,0,6.0288350427244,10.7138825824989,0,6.21082334924686,0.369936813467886,0,0,0,0,0,8.09439763690752,0,0.0649990084355764,19.7160738370409,0,0,0,0,0.0873082962637048,0,0,0,4.19528606718085,0,0.752554425060371,4.59232956939491,0.737988008297063,0.648348984131304,5.00439531035713,0,2.27963594505751,5.66682545622309,0.380812906810814,14.1689041851067,9.86837315668934,13.2279280932388,0.0886793456646918,1.93249162089026,0,0,1.41848189886096,0.675739873703164,0.688847631110102,0,5.72986340844104,0.0520652293744791,0.480240503983364,1.68700313336931,0,12.3776198783306,0.301068006611434,4.08532851738918,12.2497647739254,28.4935720242616,8.66254477861596,0,0,0,0.262082357763774,0,20.4719804098526,0.969937481004441,1.33465701056556,0,0,8.81521305380095,1.50666443330784,0.336227031334745,0.101836712257421,0,0,1.62318084958443,0,0,0,0,0.735468883440486,2.20762376779228,0,0.0498420208006491,0,0,0.0558657074381683,1.20667975194212,0,1.76829970550268,0,0,0,0,0,0,0,0.696536387972674,0.658064801252879,0,43.4527286975145,5.3765319919423,17.8702781498072,0.325041625480642,48.8322664339961,0,0,0,0,1.28736424501851,0,0,0,0
"BCKDHB",0,0.766961959177297,0,0,0,2.08820193372521,0,25.3116413870579,0,0,0,0,0,0,0,10.3817393466315,18.3362498107121,0,29.1446440683583,20.4202922909616,1.30807301397136,0,5.26568283954382,8.54375685035309,0.708418579466256,0,3.13486126941834,5.17205212309101,98.1931131749471,0.176417913219102,0,18.5085226243959,0,0.569377279644817,14.4880971487648,0,9.21351746541199,11.5325396902204,37.8452512111278,0,0.23823784216246,14.0137937476294,4.8471763039305,1.38646101326901,0,0.201378176904008,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9343987561289,0,0,0.444441836459748,0,0,0,10.4965862939808,0,0.943990627925111,0,0,0,0,0,21.5922398353721,0,0,0,0,0,2.66323322031165,0,24.9019922330885,0,0,0,0,0.284208391716309,0,0.58767492671632,0,0,0.590286821556022,0.728569540254486,0,0,0,0,10.7584411208418,0,15.6882828371677,6.99039949194136,0,0,0,0,0,0,2.70435590324082,0,40.200588178577,16.3151538224109,0,1.09556611708499,0,0,0.556930153388135,0,28.8653367259671,43.0665944707847,16.5063527216675,0,0,0,0,0,0,0,0.223657695332676,0,0,0,0,0,0,0,0,0,0.205972303839005,0.351628942719911,0,0,0,0,0,0,0,7.40858348137075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OXCT1",0,2.4195235911743,29.8459564917524,6.72964827584425,4.86563646241217,116.719111029387,20.025812223546,14.5182294742193,0,16.5551717238991,15.5054392237689,0,53.6822606093819,0,118.712164056155,0,0.501365955250687,6.09377544731197,5.14361841601798,0,1.26971035762456,0.196722603239872,5.11125294224676,81.549690594876,0.687642355032696,0.53404318011046,17.1164434385757,0,7.8339734598391,58.0517150878334,1.99814560669724,48.3692242789526,99.0404007624694,0,42.7521154548329,5.44579261030885,11.2968088552646,9.95050475894396,8.21411338365373,11.2617727153214,10.8687920853216,10.8822421261992,43.4654247367033,10.9586524540512,27.7124982663482,29.7117798862148,0.708090721625564,0,0.195205143957252,0,6.30450240755203,0.306961283833989,0,62.0069608340243,19.1628701390062,0,13.2495124882102,37.9958613078602,1.09281366052196,0,5.24574256189395,70.8243232738925,7.98103725565361,24.2431983076234,0,0,1.65863315045619,0,0,0.405845510419431,11.0561780548989,31.3893283829268,0,16.5637972041304,8.20134431515207,0,77.9717441003537,40.2801019632627,0,0,0,6.79075968989216,27.6247729084824,5.83915023640734,0.974217600097478,37.4297006001243,3.85106077892772,17.1041407930329,0,0,28.2279383974594,0,10.0270645886278,3.77174579351583,0,15.117822667509,6.59631056476753,0.199794420971117,0,0.517894676746697,72.0410194958321,5.81604666496899,10.628892271178,30.9716054867452,0,0,1.13323413047085,43.3965333498821,0.262504360564935,1.66874022240778,21.9245077624068,0.688550840859974,0,7.17819151714538,0.320099694921944,12.5656347752417,0,9.79213681052254,13.342278744171,11.3540517435031,7.81573699127769,0,0,3.55929867064675,15.2010366742187,27.0967484611342,0.210812470328856,0,2.17098349475279,49.4499546785058,4.63883561635571,0,0,0,6.43134975328956,0,0,38.7347512127378,0,0,0,0,0,0,0,0,0,0.217918406906405,5.11749130586843,0,0.576261919875526,0,0,0,0,0,0,224.15769485682,2.50867868862823,0,0,0
"SLC27A5",0.294907344959753,0,0.455416027564989,0,0,0,0,0,0,0.910738025381643,0,3.4979122770883,0,0,5.03034924022748,0,0,0,0.448023585395211,1.41904169191319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32501882366831,0,0,0,0,1.52219024793303,0,0.387937976398746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164461397618695,0,0,0,0,0.120309758648157,0,0,0,0,0,1.77844908302498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879060401697243,0,0.654083784371796,0,0,0,0.277884714183987,0,0.139723662086204,0,0,0,4.04578530265524,0,0,0,0,0,0,0,0,0.226918499115096,0,0,0,0,0,0,0,0,0,0.626925793591469,0,0.238147105258975,0,0,0,0,0,0,0,0,0,0,0,0,1.32559758767751,0,0,0,0,0,0,0,0
"HAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23289216691259,0,0,0,0,0,0,0,0,0,0,0,0,2.25262924463858,0,0,0,63.616085692986,0,0,2.04554727966425,0,0,0,18.4426029284271,0,3.42819266940011,0,9.61825523545024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00983355723967,0,0,0,0,0,0,1.34902335329626,0,0,0,0,10.5069563034352,0,0,0,0,0,0,0,0,0,0,0,59.4551137953418,0,0,0,0,0,0,7.29521355331665,0,0,0,0,0,0,0,0,2.54793633435046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GSTP1",0,0.407611244883913,71.0903824491052,4.63208643875865,85.7123095656937,63.2586154197303,0.644972020162432,46.4711642451351,37.2612210582225,139.303682433212,0.530595725395616,36.8986127617765,109.997666045474,21.2034282300313,137.979387182694,14.2805919115805,52.1564588904781,58.2364169403877,13.7682443866883,29.1385205902123,32.2568756044793,15.941002676531,3.91791550596554,18.1627332312206,0,63.1582053570217,9.16333045077172,17.0422493468984,21.1603191218609,18.0018128388085,11.8779732051679,40.3551961459012,23.4006726991381,0,87.4705814720862,6.95724888831362,2.57717669380873,35.4126253568631,40.4764913550122,14.5971585045417,67.3588574276599,22.2079879250945,34.8385598921889,20.6318430783953,48.7707925942549,48.8033439332056,0,11.7091757785071,60.2795523236016,43.8860924415224,17.4893151905376,2.01680776668368,24.263262016244,0,32.3964949289693,2.39435147394493,2.07267644071441,6.47772971100249,0,58.9826369503799,6.97521359899132,53.3537202482055,0.472408019902777,70.1770825416289,4.37010565749208,12.584611521301,26.984556994904,54.125235416829,3.3446352012908,0,13.9413340372288,19.0276582449545,0,0,28.6054895364695,1.223798554534,0,36.5271769933011,47.2320032756682,64.7806530267006,51.7634790117776,0,0,14.111113260606,0,28.475170660758,47.0905298849927,96.6694402236738,25.339416830463,0,9.09138178766277,100.710375901577,3.13715097983625,52.6601693706446,73.4782796902666,26.1669608785404,0,3.93808888458266,104.936687962828,87.9028178884401,8.97909210706505,0,15.6874196815182,17.5856182937794,27.5656322655658,56.1548741877314,4.13645251801108,81.4117806224597,19.5467737854399,135.22285651843,23.3474186621472,76.9069940234482,2.62271582433427,0,11.9177378843576,39.2302454371799,1.77592375021653,0,3.89608473824566,11.3028466679924,47.9278133869307,48.2479942770297,0,66.2587145221337,173.904079161978,75.0621425524332,43.8611031609014,62.9947460720103,0.95092478088702,19.4162045218071,0,2.93216834431307,0,0.500860558577325,20.18872893312,84.2983166576896,39.0506825287242,114.554348567594,39.8457992963455,2.61628459025831,16.4666598303416,0,24.8217234014213,3.72526451965818,21.8063714153361,7.88013621171174,1.50831638899081,9.06790922858685,0,0,0,11.2303531800384,0,0,0,0,0,34.711720893565,12.0872462267546,0,77.4222564964407,0
"HADHA",21.114003954938,196.014375752487,13.4258700333053,95.2195913408618,65.8851796117637,0,2.59275028834648,28.2675141098065,16.7673086923938,53.9376589831976,0.266620523257046,73.4031759320128,135.609142795798,35.8380980233981,0,55.4500929941441,32.8292743561066,17.375131448242,50.3159523876017,13.4466394907413,34.0944717536102,69.7107269882296,4.21869486482214,47.1543190007614,2.64862296760035,99.9113373275139,6.2788737672865,24.5858403724247,3.16113471176609,73.8738785852182,18.5340607187766,46.6398481827924,61.2807566523434,27.370000195364,42.0961527945239,0,67.0816574378757,23.9542540272465,107.219936322893,13.1523542909569,136.916306856084,69.1335569477648,109.968052517803,55.0104406081912,11.9811859937372,20.6512237168504,17.6630638574161,5.43117815614905,78.4103874104438,13.0189131785613,93.4330234522731,3.71591494841177,0,0,58.456426794794,54.8633818186216,16.1433268043835,0.500771144120048,1.37444555001809,41.0531191727989,44.9464000674658,32.0612751907429,6.64668539154733,11.3678315891218,14.8226392692619,2.63486519978258,9.6481379098658,234.135346342955,36.9744111861405,0,49.0379382757945,0.616855546153968,0.568334471852206,18.2284349184264,60.8390111131529,12.9139487983691,111.867936047137,16.2767587632725,49.6250944461441,11.2562336036777,40.2354170839669,50.1773426004484,44.0814829410534,19.056343831091,33.7719394821511,89.7537433567726,75.5792151242039,21.8590632675809,55.0509557076226,9.41652306479456,34.7194884643516,2.98855731313707,26.7987274071291,109.477371163708,17.6779522481843,198.03565832962,61.0313062330306,34.7400085660858,107.149918776407,9.11907750942282,63.167005875207,21.8685491172063,2.28855924878718,49.4431399873679,45.2294899628324,21.4063179139254,102.264047059031,56.8281064064932,48.8216782228754,16.0689043064312,33.6462307430715,45.0860777960432,2.89937070792975,24.8690777568555,81.0219280282354,35.3067138779885,95.4856090365041,20.0829786159275,42.0917210405194,29.5339142272025,20.642897470324,0.288622249629868,50.8921871306415,210.783726644257,83.6435946099097,29.9811214004346,53.1277296321339,79.5098842641588,133.076446097749,58.5390159946374,18.1866761475788,21.2589624138888,159.525134268454,64.1780982071037,0,12.1026559507797,22.7296114950329,74.9871285527289,9.46105213957737,5.63427483264009,80.236390226325,0,34.5598751515623,4.27867094809486,118.341478250323,104.083847342608,85.1394667381411,36.6922905223081,17.3646913728254,40.269780885332,0.634175411167136,30.8086656735783,0.824882178943829,14.4220913091259,0.320380455019771,13.1091813444176,0.277123850705696,10.6466531912929,0,4.81932494297571,19.7299492156887,90.1142131643197
"CAD",0,0,2.27822922243498,0,0,0,0,0,0,25.3833620423135,0,14.2515599821918,3.84789891816456,0,18.737157704621,0,0,4.96568830625931,0,5.4086010817399,0.50583379148681,0,0.25453092899291,0.114718179034366,0,0,2.08356421434669,0,0,0.170552677443592,1.13718800074474,0.917599152450734,2.66043031458379,0,0.280128442140211,3.16388782263609,0,2.47758352879429,7.72645526303786,1.37342552114892,5.87309178670293,2.95590273163011,7.81004303542352,0.287221365048248,0,1.07075708144602,0,0.307204641906377,0.388834183688775,0.120227097454909,0.418603389492175,0,0.162264610757216,0,2.17641766492706,1.41551602811349,0,5.43843884181858,0,1.44989313394106,0.559774849151454,11.881468461534,0.322249355775523,0,0,0,7.31572176352446,0,0,1.01051773373254,0,0.558260861171401,0,0,0,0,0,2.03721625582645,0,0,0,0,3.43915630426785,0,0.970284638995208,0,0,0,0,0,0,0.0901558768334154,0,0.117391221339983,0,0,0,8.35748935293764,20.3426691850194,0,2.33333940157134,0,1.03558528818902,0,0,0,0,0,1.96083463822608,0,2.70445840840548,0,0,0,0.318807437782624,0,0,0,0,0,20.6280889325005,0,0,0,1.39444323351658,0,0,0,0.108110956744161,0,0.721891941306839,0.1904909719225,0,0,0,0,0,3.09753393952309,0,9.263326728425,0,0,0,2.5411594235854,0,0,0,0,0,0,1.14787104818711,0,11.1979078032116,0,0,0,0,0,0,0,0,0
"AK6",157.082151764033,38.9926723713649,63.8138016654214,54.8295136213419,97.2596951219789,101.250025142937,15.9960220726686,12.998531505346,9.85202180492027,3.8030789710447,0,59.545906107743,117.153712359027,52.9283288569427,114.294391218439,0,69.5398290319051,71.4641353137144,21.6188994201459,123.780538886993,3.44830311555428,4.96101284636646,7.93213500084473,43.7943281105865,0,41.956971528225,14.757192677847,53.0768093674441,34.9528560537927,34.2156912329516,23.8105970003299,47.3618250789575,90.4823652038606,28.4113205337661,19.6421606450913,0,82.1787979977676,32.5732902952502,41.6062699650287,12.0378015323827,75.8128571553794,45.0989362423711,36.0738941646621,44.0085482114537,43.1989212849205,23.8890218154957,37.5451840722795,79.7803729304812,58.3155955404877,9.36681419764334,66.0415581523013,133.384190502102,13.2740257112594,49.2473134315759,15.6519942281497,17.3906110986851,0.458970326545803,24.2747769804077,92.9735014612348,93.1921829657039,117.024703747783,29.2319180241606,3.34749808737768,62.5685716785279,56.127154877156,39.4784948423483,36.7718114603581,0,1.77751426747601,4.72372637566816,1.94977759491406,36.4260047614051,0,0,21.8019701945501,39.3847658465393,24.088772868993,25.0286361477758,20.7066737092121,40.2194285792831,5.73121313064027,21.3280289137012,16.5231152111952,4.29652232936324,0,41.2723544141086,7.47055916134268,26.7579177307376,28.3856761019818,0,16.1054543231954,32.3103316889798,265.647908641323,14.6333967234092,46.5446888728437,8.0411694708309,164.926070253966,8.52665663004767,17.8746315243022,58.2696188288564,0,18.3338631051942,4.03408848155779,2.96695819854523,2.98975924343815,2.2868689925145,38.8371182530559,23.4931128631206,0,8.09284978350858,33.9465265059173,0.667849728623203,0.929232341091606,40.2270899267962,14.902846851093,20.7452800784789,54.0074129064845,14.6783233184054,19.843091153565,49.5571273254243,3.03230350984446,60.0336949186181,6.86007407904819,72.9296099552794,76.0481095177951,0,65.4318224280646,163.000000976243,69.0673997884777,29.8098311175077,114.733939098611,33.7633353060471,6.86966036127135,0,118.105997004998,0,23.636018645874,0,13.1866098351397,54.624059958165,0,0,117.716382213869,105.117985119428,83.2304322488215,107.88871834778,1.33599717156217,6.76373578956865,4.54999891892026,0,4.47149397217013,47.3170267245061,0,17.6314595886454,133.278862036523,50.139592637069,6.35039173705473,2.79509484110575,8.27306998805809,0,31.8393530375131,0
"MGST2",1.85938988317255,0,14.9312624373719,11.9110605085559,17.0086524570923,6.45639618933754,40.3685190243714,0,27.4450948092942,8.32619056241919,24.9073172540362,44.1086518284626,45.5621323653852,11.0206093387477,30.7552350553877,25.2622835888962,0,4.01591675456103,7.90940443418478,16.4625782705768,30.1234991570688,9.07508200175386,5.3894644474627,1.8217910191592,69.3349656917176,0,8.52271935389044,0,0,1.57994383186825,10.534535103065,6.67883569149441,4.06242036505065,0.72845220158204,11.1215041155163,0,18.9222435881374,1.63939412943946,14.1346253400993,2.4234212736468,0.914393075528009,5.21571607077076,0,0,15.3279390580554,1.28820012284132,0,0.271032630854337,3.08745584069158,0,0,0,8.58951949589739,0,0,0,0,2.09916276110788,0,0,0.246931897106303,0,11.0879299077432,0,2.95878264483328,0,0.312306161130163,0,0,0,0,1.10818816140451,0,21.831730192999,6.00538411511764,10.8021439561109,0,10.784057389422,0,0,3.40729806407565,0.852427228739269,0,49.0966240807786,10.5934682816382,4.15442559970681,4.65286083110862,2.90889343224914,0,1.12779287869051,0,0.238621242831875,10.5728494996115,13.0496833366638,0.268005457986897,16.0692575848859,0,6.32008398405682,0.809657518448383,1.02390804884144,2.31592368479342,0,0,1.5119178877879,0,3.49606354936732,1.49364674519005,2.438688150843,10.0337383274893,7.69812624912752,8.21851398122915,5.89898946344555,5.05091218463872,9.8115485979167,1.26571161581015,0.352382900138839,0,0,0,0,5.66579526014464,0,0,0,0,0,0,37.3146373077584,0,0,2.67494767490908,0,0,0,28.2558986646726,0,0,0,0,0,0,0,0,0,0,12.0593608264622,3.93353619358122,8.32952361986124,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9345911701633
"POMGNT1",3.43654130198744,0,12.530278226959,0,0.143149117691237,0,0,0,2.06196235646056,0,0,0.468517308536129,0.137595339280846,0,0,1.73817231188358,0,3.56118242170863,0.193362873657985,0.367467233869099,1.71834954497496,0,0.172931549207671,1.87058374409957,10.0040979018479,0,33.2022549489042,24.2894938658745,0,7.76366904741896,2.31785995698747,1.24685706065506,2.50273409517738,4.48777329222469,1.14193695048638,0.614167317619536,9.8737718249729,2.10412718613923,1.8527477428764,0.155520460082771,0.782402593936249,10.2087459741927,18.4960454022245,31.3527900979434,14.7338818399911,6.08442815038818,0.479143673200648,26.4377069961141,0,0,0,0,0,0.152022621683653,0,0,0,0,0,2.70895852925476,0.760636298734034,24.9820178415902,0,0,0,0.324022951802885,17.1558773644129,13.0876500471267,3.10018219287119,0,4.53417141035194,2.08609239676674,0,0,0,0,0,0,0,2.05764967295366,0,0,16.3562456245407,42.5092164354776,0,0,0,20.7209377633362,0,0.578999183606519,0,24.3787134791084,0.775430025993729,0,0,34.979232199557,2.31442024978721,14.1954613041386,0,0,1.98162556873526,13.6104218845396,0,0,0.695262932592588,1.19656601205623,0,6.03237117379606,0,0,0.680534602428232,14.909491973239,0,0,0,6.87459353875247,0,0,0.601887889136854,12.7467041783801,0.26443369588108,0,4.60181949478188,2.70952903400759,5.00769872503844,0,0,13.9463065609669,0,0,0,0.258843976368392,0,0,0,0,0,0,35.7159563919244,0,0,0,0,0.164428192392602,0,0,0,0.442376475588318,4.90570742075142,0.263413961528428,0,0,0,0,0,0,0,38.3032231083627,0,0,0,0
"B4GALT1",34.7678971470609,35.9947093803936,74.5707737443182,112.37992797652,43.9907958054316,169.842163756198,91.2291274305657,183.809767746945,160.152544703419,41.1960991752953,52.867406162786,28.4402720585049,81.4360022892746,125.780682330233,97.5935899739372,81.6701729743269,100.181019916556,67.0801345362307,49.3959486570704,13.2443408676473,95.8334164776956,80.9735281845008,55.767513610943,121.632026700984,49.1352101795746,45.4719080166568,62.1696047620433,300.300785777991,54.0779139979376,106.535289750618,131.906615099648,16.5566640788351,68.0487323650382,40.2008706308701,43.8055495435915,2.71845166723538,93.6507413352102,87.2795906610615,56.0381530379829,11.8006424598206,47.4939606828014,39.1544529098733,54.6425277542077,28.1333942413531,62.0396016021071,92.3353250588189,7.67529310255794,51.2070836423473,37.9193460197459,23.7591411340549,84.8819371686932,148.151628680159,2.78839533115134,211.287001409022,161.971207291618,66.6119230298803,78.9623750126281,96.181267306601,80.5580807652705,75.0574115932065,67.6558129283682,118.635899258878,85.0946513141134,24.8951578132232,57.2032652912182,46.7140471539009,22.7098385897188,72.6412199820354,62.9911983237594,211.158247497459,31.537516671595,142.460403276607,0,0,34.0515041190759,77.3062301902546,7.90800957644341,40.932465377532,10.6257624553133,41.6349730192754,31.9189747406874,33.4832928446899,43.93049098812,59.444882125146,22.7177963178005,32.3673917770261,90.35220346774,35.4115189556344,19.2196604126542,106.660840833641,42.8648479674995,32.5344800826597,33.0965907799292,45.9939811215215,45.4150313954364,41.3148776647672,16.3070595394253,54.1983846342091,28.1235802832274,33.017291457567,123.798509403396,87.7204259211404,75.3353608607256,28.4669983369295,14.5077442006624,43.3791191099986,99.2385683575312,39.439338181432,68.0648472408548,62.4756114178835,29.261460485392,101.346366653638,19.2660712319287,85.5426786960582,45.7451920269209,47.8163679131877,32.8454699990737,59.799584685714,20.5516283810439,46.593396642546,9.6979884442067,35.6846283495142,30.02936512954,168.283074681546,64.5274775421794,93.879548598964,231.455058807893,113.574883632216,54.9910429298101,116.49678694393,106.684463977354,231.268827412336,30.9105280862886,171.632885004179,91.5430004202062,84.203521417022,117.744992214788,25.6465996633185,84.1763963421478,21.0297210076553,42.69920259284,0,86.8846839713849,50.5300148045686,16.576337054996,64.4842615192159,66.0076921262497,59.3013744019216,37.4061883633145,160.732232491209,8.38325287967461,367.059458475651,91.4031223655536,268.064313237571,129.296752786717,61.5465801478488,31.0306336024638,232.68710340128,307.634440645033,0,68.930677645711,10.218904579782
